January,Hour,MWh,February,Hour,MWh,March,Hour,MWh,April,Hour,MWh,May,Hour,MWh,June,Hour,MWh,July,Hour,MWh,August,Hour,MWh,September,Hour,MWh
1/11/23,18,67.55,2/11/23,18,70.29,3/11/23,18,72.16,4/11/23,18,73.66,5/11/23,18,68.5,6/11/23,18,68.05,7/11/23,18,64.46,8/11/23,18,61.46,9/11/23,18,60.78
1/11/23,19,66.64,2/11/23,19,70.13,3/11/23,19,71.24,4/11/23,19,73.55,5/11/23,19,68.39,6/11/23,19,68.33,7/11/23,19,64.44,8/11/23,19,62.59,9/11/23,19,60.38
1/11/23,20,66.16,2/11/23,20,69.98,3/11/23,20,70.31,4/11/23,20,72.65,5/11/23,20,68.19,6/11/23,20,68.12,7/11/23,20,64.45,8/11/23,20,62.54,9/11/23,20,59.51
1/11/23,21,68.65,2/11/23,21,69.94,3/11/23,21,70.71,4/11/23,21,71.34,5/11/23,21,67.59,6/11/23,21,68.11,7/11/23,21,64.11,8/11/23,21,62.25,9/11/23,21,59.11
1/11/23,22,68.63,2/11/23,22,70,3/11/23,22,71.16,4/11/23,22,72.33,5/11/23,22,67,6/11/23,22,67.74,7/11/23,22,64.03,8/11/23,22,61.95,9/11/23,22,58.73
1/11/23,23,67.29,2/11/23,23,69.91,3/11/23,23,72.09,4/11/23,23,72.03,5/11/23,23,67.23,6/11/23,23,67.37,7/11/23,23,63.64,8/11/23,23,61.66,9/11/23,23,58.42
1/11/23,24,68.18,2/11/23,24,69.84,3/11/23,24,72.22,4/11/23,24,71.88,5/11/23,24,68.41,6/11/23,24,67.45,7/11/23,24,63.73,8/11/23,24,61.72,9/11/23,24,58.7
1/12/23,1,68.55,2/12/23,1,69.98,3/12/23,1,72.13,4/12/23,1,72.03,5/12/23,1,69.3,6/12/23,1,67.33,7/12/23,1,63.26,8/12/23,1,61.66,9/12/23,1,58.24
1/12/23,2,67.78,2/12/23,2,69.97,3/12/23,2,72.19,4/12/23,2,72.9,5/12/23,2,68.85,6/12/23,2,67.47,7/12/23,2,62.99,8/12/23,2,61.34,9/12/23,2,58.1
1/12/23,3,68.58,2/12/23,3,69.99,3/12/23,4,72.26,4/12/23,3,73.12,5/12/23,3,68.53,6/12/23,3,67.73,7/12/23,3,62.93,8/12/23,3,61.46,9/12/23,3,58.27
1/12/23,4,68.72,2/12/23,4,70.01,3/12/23,5,72.14,4/12/23,4,72.63,5/12/23,4,68.71,6/12/23,4,67.54,7/12/23,4,63.73,8/12/23,4,65.2,9/12/23,4,65.56
1/12/23,5,68.72,2/12/23,5,70.01,3/12/23,6,72.04,4/12/23,5,72.54,5/12/23,5,68.93,6/12/23,5,66.5,7/12/23,5,66.86,8/12/23,5,68.46,9/12/23,5,64.79
1/12/23,6,68.64,2/12/23,6,70.05,3/12/23,7,72.29,4/12/23,6,72.4,5/12/23,6,68.82,6/12/23,6,66.38,7/12/23,6,66.84,8/12/23,6,68.26,9/12/23,6,64.34
1/12/23,7,68.52,2/12/23,7,70.07,3/12/23,8,72.84,4/12/23,7,72.52,5/12/23,7,70.46,6/12/23,7,67.96,7/12/23,7,66.55,8/12/23,7,68.05,9/12/23,7,63.85
1/12/23,8,68.7,2/12/23,8,70.05,3/12/23,9,73.2,4/12/23,8,72.68,5/12/23,8,69.75,6/12/23,8,70.19,7/12/23,8,66.94,8/12/23,8,67.97,9/12/23,8,63.81
1/12/23,9,68.71,2/12/23,9,70.04,3/12/23,10,73.11,4/12/23,9,73.25,5/12/23,9,70.29,6/12/23,9,70.16,7/12/23,9,67.38,8/12/23,9,68.34,9/12/23,9,64.22
1/12/23,10,68.68,2/12/23,10,70.25,3/12/23,11,72.41,4/12/23,10,74.38,5/12/23,10,70.98,6/12/23,10,70.34,7/12/23,10,66.98,8/12/23,10,67.75,9/12/23,10,64.98
1/12/23,11,68.52,2/12/23,11,70.46,3/12/23,12,71.22,4/12/23,11,74.72,5/12/23,11,70.61,6/12/23,11,70.29,7/12/23,11,66.44,8/12/23,11,66.55,9/12/23,11,64.9
1/12/23,12,67.63,2/12/23,12,70.52,3/12/23,13,71.02,4/12/23,12,74.75,5/12/23,12,70.08,6/12/23,12,69.79,7/12/23,12,66.05,8/12/23,12,63.97,9/12/23,12,64.17
1/12/23,13,66.68,2/12/23,13,70.69,3/12/23,14,71.47,4/12/23,13,74.29,5/12/23,13,69.74,6/12/23,13,68.96,7/12/23,13,64.86,8/12/23,13,62.91,9/12/23,13,63.35
1/12/23,14,65.41,2/12/23,14,70.92,3/12/23,15,72.09,4/12/23,14,73.7,5/12/23,14,69.76,6/12/23,14,68.29,7/12/23,14,64.05,8/12/23,14,59.96,9/12/23,14,62.15
1/12/23,15,64.56,2/12/23,15,70.68,3/12/23,16,72.25,4/12/23,15,73.34,5/12/23,15,68.8,6/12/23,15,67.65,7/12/23,15,63.36,8/12/23,15,59.38,9/12/23,15,61.14
1/12/23,16,64.01,2/12/23,16,70.71,3/12/23,17,72.48,4/12/23,16,72.94,5/12/23,16,68.31,6/12/23,16,67.32,7/12/23,16,62.2,8/12/23,16,57.72,9/12/23,16,60.33
1/12/23,17,65.03,2/12/23,17,70.64,3/12/23,18,71.76,4/12/23,17,72.94,5/12/23,17,68.22,6/12/23,17,66.88,7/12/23,17,61.59,8/12/23,17,58.81,9/12/23,17,60.15
1/12/23,18,66.26,2/12/23,18,70.61,3/12/23,19,71.52,4/12/23,18,72.16,5/12/23,18,68.26,6/12/23,18,66.69,7/12/23,18,61.75,8/12/23,18,57.34,9/12/23,18,59.93
1/12/23,19,66.03,2/12/23,19,70.53,3/12/23,20,71.84,4/12/23,19,72.01,5/12/23,19,68.03,6/12/23,19,66.33,7/12/23,19,61.48,8/12/23,19,58.54,9/12/23,19,59.72
1/12/23,20,65.32,2/12/23,20,70.47,3/12/23,21,71.56,4/12/23,20,71.52,5/12/23,20,67.86,6/12/23,20,66.56,7/12/23,20,61.62,8/12/23,20,57.19,9/12/23,20,59
1/12/23,21,65.78,2/12/23,21,70.51,3/12/23,22,71.36,4/12/23,21,70.54,5/12/23,21,67.34,6/12/23,21,66.4,7/12/23,21,61.32,8/12/23,21,56.66,9/12/23,21,58.13
1/12/23,22,66.32,2/12/23,22,70.43,3/12/23,23,71.55,4/12/23,22,70.27,5/12/23,22,66.86,6/12/23,22,65.74,7/12/23,22,61.04,8/12/23,22,56.62,9/12/23,22,58.04
1/12/23,23,66.24,2/12/23,23,70.25,3/12/23,24,71.48,4/12/23,23,70.47,5/12/23,23,66.65,6/12/23,23,65.35,7/12/23,23,60.79,8/12/23,23,56.8,9/12/23,23,58.27
1/12/23,24,65.94,2/12/23,24,70.1,3/13/23,1,71.52,4/12/23,24,70.32,5/12/23,24,66.3,6/12/23,24,64.89,7/12/23,24,61.42,8/12/23,24,56.49,9/12/23,24,58.17
1/13/23,1,65.69,2/13/23,1,69.98,3/13/23,2,71.79,4/13/23,1,70.1,5/13/23,1,69.09,6/13/23,1,64.3,7/13/23,1,64.47,8/13/23,1,67.67,9/13/23,1,58.13
1/13/23,2,65.43,2/13/23,2,69.93,3/13/23,3,71.77,4/13/23,2,69.83,5/13/23,2,70.96,6/13/23,2,64.16,7/13/23,2,64.33,8/13/23,2,68.1,9/13/23,2,57.9
1/13/23,3,65.27,2/13/23,3,69.82,3/13/23,4,71.84,4/13/23,3,69.54,5/13/23,3,70.85,6/13/23,3,64.01,7/13/23,3,64.68,8/13/23,3,67.71,9/13/23,3,57.41
1/13/23,4,65.12,2/13/23,4,69.8,3/13/23,5,71.76,4/13/23,4,69.48,5/13/23,4,70.88,6/13/23,4,64.16,7/13/23,4,63.87,8/13/23,4,67.46,9/13/23,4,57.24
1/13/23,5,64.97,2/13/23,5,69.77,3/13/23,6,71.73,4/13/23,5,68.37,5/13/23,5,71,6/13/23,5,63.32,7/13/23,5,68.8,8/13/23,5,67.3,9/13/23,5,57.15
1/13/23,6,64.83,2/13/23,6,69.69,3/13/23,7,71.79,4/13/23,6,68.08,5/13/23,6,70.74,6/13/23,6,71.23,7/13/23,6,70.31,8/13/23,6,67.33,9/13/23,6,57.29
1/13/23,7,64.93,2/13/23,7,69.65,3/13/23,8,71.62,4/13/23,7,68.09,5/13/23,7,70.2,6/13/23,7,71.05,7/13/23,7,70.25,8/13/23,7,67.26,9/13/23,7,60.79
1/13/23,8,65.02,2/13/23,8,69.79,3/13/23,9,71.77,4/13/23,8,68.22,5/13/23,8,70.21,6/13/23,8,71.05,7/13/23,8,70.33,8/13/23,8,67.22,9/13/23,8,70.07
1/13/23,9,64.89,2/13/23,9,69.95,3/13/23,10,71.81,4/13/23,9,69.52,5/13/23,9,70.34,6/13/23,9,71.17,7/13/23,9,70.09,8/13/23,9,67.41,9/13/23,9,69.55
1/13/23,10,65.75,2/13/23,10,70.47,3/13/23,11,72.22,4/13/23,10,70.37,5/13/23,10,70.73,6/13/23,10,71.41,7/13/23,10,68.58,8/13/23,10,67.62,9/13/23,10,69.73
1/13/23,11,67.06,2/13/23,11,71.08,3/13/23,12,72.44,4/13/23,11,72.09,5/13/23,11,71.09,6/13/23,11,71.17,7/13/23,11,67.63,8/13/23,11,66.36,9/13/23,11,69.04
1/13/23,12,66.92,2/13/23,12,71.6,3/13/23,13,72.64,4/13/23,12,73.88,5/13/23,12,70.64,6/13/23,12,71.24,7/13/23,12,64.9,8/13/23,12,64.56,9/13/23,12,67.73
1/13/23,13,66.93,2/13/23,13,71.77,3/13/23,14,72.95,4/13/23,13,72.76,5/13/23,13,70.41,6/13/23,13,70.42,7/13/23,13,64.55,8/13/23,13,63.18,9/13/23,13,66.07
1/13/23,14,67.07,2/13/23,14,71.68,3/13/23,15,73.26,4/13/23,14,72.75,5/13/23,14,69.24,6/13/23,14,70.01,7/13/23,14,63.67,8/13/23,14,62.32,9/13/23,14,64.88
1/13/23,15,67.06,2/13/23,15,71.42,3/13/23,16,73.23,4/13/23,15,72.96,5/13/23,15,68.85,6/13/23,15,69.89,7/13/23,15,61.78,8/13/23,15,61.11,9/13/23,15,64.07
1/13/23,16,67.32,2/13/23,16,71.42,3/13/23,17,72.91,4/13/23,16,73.21,5/13/23,16,68.72,6/13/23,16,69.76,7/13/23,16,61.51,8/13/23,16,59.25,9/13/23,16,61.57
1/13/23,17,67.19,2/13/23,17,71.24,3/13/23,18,73.04,4/13/23,17,73.2,5/13/23,17,68.35,6/13/23,17,69.93,7/13/23,17,60.83,8/13/23,17,58.06,9/13/23,17,61.95
1/13/23,18,67.12,2/13/23,18,71.09,3/13/23,19,73,4/13/23,18,73.15,5/13/23,18,68.11,6/13/23,18,69.47,7/13/23,18,60.9,8/13/23,18,57.83,9/13/23,18,61.71
1/13/23,19,66.88,2/13/23,19,45.72,3/13/23,20,72.44,4/13/23,19,72.96,5/13/23,19,68.19,6/13/23,19,69.61,7/13/23,19,61.29,8/13/23,19,57.96,9/13/23,19,61.93
1/13/23,20,66.72,2/13/23,20,69.88,3/13/23,21,71.96,4/13/23,20,73.06,5/13/23,20,67.84,6/13/23,20,69.64,7/13/23,20,61.57,8/13/23,20,59.23,9/13/23,20,62.06
1/13/23,21,66.65,2/13/23,21,69.54,3/13/23,22,71.52,4/13/23,21,72.68,5/13/23,21,67.66,6/13/23,21,69.22,7/13/23,21,61.92,8/13/23,21,58.86,9/13/23,21,61.64
1/13/23,22,66.64,2/13/23,22,71.12,3/13/23,23,71.44,4/13/23,22,72.68,5/13/23,22,67.38,6/13/23,22,68.55,7/13/23,22,61.97,8/13/23,22,58.97,9/13/23,22,61.15
1/13/23,23,66.73,2/13/23,23,70.92,3/13/23,24,71.45,4/13/23,23,72.6,5/13/23,23,66.69,6/13/23,23,68.05,7/13/23,23,61.67,8/13/23,23,59.12,9/13/23,23,60.84
1/13/23,24,66.71,2/13/23,24,71.07,3/14/23,1,71.92,4/13/23,24,72.63,5/13/23,24,66.74,6/13/23,24,68.25,7/13/23,24,61.51,8/13/23,24,58.72,9/13/23,24,61.11
1/14/23,1,66.65,2/14/23,1,71.08,3/14/23,2,71.9,4/14/23,1,73.44,5/14/23,1,66.09,6/14/23,1,68.02,7/14/23,1,61.4,8/14/23,1,58.22,9/14/23,1,60.88
1/14/23,2,66.65,2/14/23,2,71.01,3/14/23,3,71.67,4/14/23,2,74.84,5/14/23,2,65.81,6/14/23,2,67.75,7/14/23,2,60.94,8/14/23,2,58.34,9/14/23,2,60.65
1/14/23,3,66.6,2/14/23,3,70.81,3/14/23,4,71.24,4/14/23,3,74.56,5/14/23,3,69.44,6/14/23,3,70.9,7/14/23,3,60.69,8/14/23,3,58.18,9/14/23,3,60.62
1/14/23,4,66.54,2/14/23,4,70.57,3/14/23,5,71.14,4/14/23,4,75.01,5/14/23,4,69.89,6/14/23,4,70.84,7/14/23,4,59.96,8/14/23,4,62.92,9/14/23,4,63.27
1/14/23,5,66.56,2/14/23,5,70.3,3/14/23,6,71.24,4/14/23,5,74.79,5/14/23,5,70.19,6/14/23,5,70.67,7/14/23,5,68.76,8/14/23,5,67.96,9/14/23,5,69.1
1/14/23,6,66.54,2/14/23,6,69.93,3/14/23,7,71.02,4/14/23,6,74.63,5/14/23,6,70.05,6/14/23,6,70.71,7/14/23,6,71.28,8/14/23,6,67.56,9/14/23,6,68.97
1/14/23,7,66.58,2/14/23,7,69.83,3/14/23,8,70.79,4/14/23,7,74.56,5/14/23,7,69.5,6/14/23,7,70.75,7/14/23,7,71.27,8/14/23,7,67.22,9/14/23,7,68.88
1/14/23,8,66.68,2/14/23,8,69.76,3/14/23,9,71.1,4/14/23,8,74.17,5/14/23,8,69.56,6/14/23,8,71.02,7/14/23,8,70.94,8/14/23,8,67.17,9/14/23,8,68.7
1/14/23,9,66.69,2/14/23,9,69.91,3/14/23,10,71.5,4/14/23,9,74.34,5/14/23,9,70.01,6/14/23,9,70.88,7/14/23,9,70.68,8/14/23,9,67.33,9/14/23,9,69.06
1/14/23,10,67.04,2/14/23,10,71.4,3/14/23,11,71.74,4/14/23,10,74.7,5/14/23,10,70.23,6/14/23,10,70.41,7/14/23,10,68.76,8/14/23,10,66.65,9/14/23,10,68.95
1/14/23,11,67.2,2/14/23,11,72.01,3/14/23,12,71.85,4/14/23,11,74.64,5/14/23,11,69.57,6/14/23,11,70.2,7/14/23,11,67.41,8/14/23,11,65.03,9/14/23,11,68.45
1/14/23,12,67.39,2/14/23,12,71.8,3/14/23,13,72.1,4/14/23,12,74.44,5/14/23,12,68.1,6/14/23,12,70.51,7/14/23,12,66.04,8/14/23,12,61.91,9/14/23,12,67.04
1/14/23,13,67.54,2/14/23,13,71.71,3/14/23,14,72.49,4/14/23,13,74.38,5/14/23,13,66.52,6/14/23,13,70.62,7/14/23,13,64.3,8/14/23,13,61.35,9/14/23,13,66.59
1/14/23,14,67.64,2/14/23,14,71.29,3/14/23,15,72.74,4/14/23,14,73.58,5/14/23,14,65.8,6/14/23,14,70.94,7/14/23,14,63.74,8/14/23,14,59.96,9/14/23,14,65
1/14/23,15,67.76,2/14/23,15,70.75,3/14/23,16,72.85,4/14/23,15,73.66,5/14/23,15,65.55,6/14/23,15,69.92,7/14/23,15,62.98,8/14/23,15,58.86,9/14/23,15,64.56
1/14/23,16,67.79,2/14/23,16,70.7,3/14/23,17,73.13,4/14/23,16,73.6,5/14/23,16,64.98,6/14/23,16,69.09,7/14/23,16,61.86,8/14/23,16,58.16,9/14/23,16,64.58
1/14/23,17,67.76,2/14/23,17,70.38,3/14/23,18,73.04,4/14/23,17,73.1,5/14/23,17,64.3,6/14/23,17,68.74,7/14/23,17,61.64,8/14/23,17,57.72,9/14/23,17,52.33
1/14/23,18,67.53,2/14/23,18,69.77,3/14/23,19,72.93,4/14/23,18,73.12,5/14/23,18,64.39,6/14/23,18,67.42,7/14/23,18,61.38,8/14/23,18,57.14,9/14/23,18,59.12
1/14/23,19,67.29,2/14/23,19,68.52,3/14/23,20,72.4,4/14/23,19,72.91,5/14/23,19,64.17,6/14/23,19,67.86,7/14/23,19,61.52,8/14/23,19,57.45,9/14/23,19,59.22
1/14/23,20,67.1,2/14/23,20,66.97,3/14/23,21,72.22,4/14/23,20,72.55,5/14/23,20,64.26,6/14/23,20,67.61,7/14/23,20,61.62,8/14/23,20,57.9,9/14/23,20,59.34
1/14/23,21,66.95,2/14/23,21,67.67,3/14/23,22,72.09,4/14/23,21,72.19,5/14/23,21,63.98,6/14/23,21,68.09,7/14/23,21,61.39,8/14/23,21,57.97,9/14/23,21,59.04
1/14/23,22,66.81,2/14/23,22,69.83,3/14/23,23,71.75,4/14/23,22,71.37,5/14/23,22,63.62,6/14/23,22,68.36,7/14/23,22,61.65,8/14/23,22,57.72,9/14/23,22,58.92
1/14/23,23,66.74,2/14/23,23,71.81,3/14/23,24,71.59,4/14/23,23,73.78,5/14/23,23,63.3,6/14/23,23,68.59,7/14/23,23,62.06,8/14/23,23,57.85,9/14/23,23,58.85
1/14/23,24,66.7,2/14/23,24,71.72,3/15/23,1,71.44,4/14/23,24,74.13,5/14/23,24,64.43,6/14/23,24,68.49,7/14/23,24,62.49,8/14/23,24,57.71,9/14/23,24,58.92
1/15/23,1,66.51,2/15/23,1,71.41,3/15/23,2,71.34,4/15/23,1,74.22,5/15/23,1,69.33,6/15/23,1,68.22,7/15/23,1,62.45,8/15/23,1,57.48,9/15/23,1,59
1/15/23,2,66.44,2/15/23,2,71.31,3/15/23,3,71.19,4/15/23,2,74.62,5/15/23,2,69.28,6/15/23,2,67.72,7/15/23,2,62.25,8/15/23,2,57.01,9/15/23,2,59.08
1/15/23,3,66.39,2/15/23,3,71.39,3/15/23,4,71.14,4/15/23,3,73.93,5/15/23,3,69.37,6/15/23,3,67.2,7/15/23,3,62.34,8/15/23,3,56.94,9/15/23,3,59.28
1/15/23,4,66.39,2/15/23,4,71.16,3/15/23,5,71.1,4/15/23,4,74.07,5/15/23,4,69.55,6/15/23,4,66.86,7/15/23,4,62.23,8/15/23,4,61.61,9/15/23,4,62.31
1/15/23,5,66.39,2/15/23,5,71.24,3/15/23,6,70.99,4/15/23,5,74.05,5/15/23,5,69.24,6/15/23,5,67.5,7/15/23,5,60.99,8/15/23,5,63.42,9/15/23,5,65.99
1/15/23,6,66.34,2/15/23,6,71.14,3/15/23,7,70.87,4/15/23,6,74.43,5/15/23,6,69.06,6/15/23,6,68.35,7/15/23,6,68.3,8/15/23,6,63.44,9/15/23,6,65.78
1/15/23,7,60.67,2/15/23,7,71.4,3/15/23,8,70.71,4/15/23,7,74.6,5/15/23,7,68.66,6/15/23,7,72.6,7/15/23,7,69.23,8/15/23,7,63.22,9/15/23,7,65.51
1/15/23,8,47.34,2/15/23,8,71.45,3/15/23,9,70.88,4/15/23,8,74.35,5/15/23,8,68.81,6/15/23,8,72.89,7/15/23,8,69.11,8/15/23,8,62.97,9/15/23,8,65.42
1/15/23,9,45.81,2/15/23,9,64.36,3/15/23,10,71.64,4/15/23,9,74.6,5/15/23,9,68.89,6/15/23,9,72.9,7/15/23,9,68.69,8/15/23,9,63.32,9/15/23,9,64.87
1/15/23,10,45.87,2/15/23,10,54.73,3/15/23,11,70.42,4/15/23,10,74.75,5/15/23,10,69,6/15/23,10,72.58,7/15/23,10,67.79,8/15/23,10,63.46,9/15/23,10,64.76
1/15/23,11,46.15,2/15/23,11,56.06,3/15/23,12,72.03,4/15/23,11,74.48,5/15/23,11,69.15,6/15/23,11,72.12,7/15/23,11,66.71,8/15/23,11,63.3,9/15/23,11,64.67
1/15/23,12,50.46,2/15/23,12,56.53,3/15/23,13,72.59,4/15/23,12,73.69,5/15/23,12,69.25,6/15/23,12,71.71,7/15/23,12,65.61,8/15/23,12,62.31,9/15/23,12,64.68
1/15/23,13,68.27,2/15/23,13,54.81,3/15/23,14,72.87,4/15/23,13,72.74,5/15/23,13,69.52,6/15/23,13,72.1,7/15/23,13,64.29,8/15/23,13,60.23,9/15/23,13,65.2
1/15/23,14,68.49,2/15/23,14,54.88,3/15/23,15,73.2,4/15/23,14,72,5/15/23,14,69.48,6/15/23,14,72.35,7/15/23,14,63.21,8/15/23,14,58.96,9/15/23,14,65.12
1/15/23,15,68.64,2/15/23,15,55,3/15/23,16,73.42,4/15/23,15,71.66,5/15/23,15,69,6/15/23,15,71.98,7/15/23,15,62.57,8/15/23,15,56.06,9/15/23,15,65.08
1/15/23,16,68.73,2/15/23,16,55.76,3/15/23,17,73.34,4/15/23,16,70.8,5/15/23,16,69.17,6/15/23,16,70.53,7/15/23,16,61.05,8/15/23,16,55.18,9/15/23,16,65.82
1/15/23,17,68.67,2/15/23,17,54.99,3/15/23,18,73.39,4/15/23,17,70.39,5/15/23,17,68.79,6/15/23,17,70.7,7/15/23,17,60.84,8/15/23,17,54.72,9/15/23,17,65.73
1/15/23,18,68.62,2/15/23,18,55.3,3/15/23,19,73.21,4/15/23,18,70.31,5/15/23,18,68.63,6/15/23,18,70.4,7/15/23,18,60.74,8/15/23,18,53.3,9/15/23,18,65.67
1/15/23,19,67.85,2/15/23,19,56.58,3/15/23,20,72.93,4/15/23,19,70.37,5/15/23,19,68.61,6/15/23,19,70.22,7/15/23,19,60.47,8/15/23,19,53.52,9/15/23,19,65.68
1/15/23,20,67.13,2/15/23,20,56.4,3/15/23,21,71.9,4/15/23,20,70.32,5/15/23,20,68.4,6/15/23,20,70.18,7/15/23,20,60.2,8/15/23,20,56.32,9/15/23,20,65.11
1/15/23,21,66.87,2/15/23,21,56.31,3/15/23,22,71.38,4/15/23,21,70.3,5/15/23,21,68.1,6/15/23,21,69.66,7/15/23,21,60.58,8/15/23,21,59.56,9/15/23,21,64.47
1/15/23,22,66.78,2/15/23,22,62.09,3/15/23,23,71.52,4/15/23,22,70.17,5/15/23,22,68.04,6/15/23,22,68.79,7/15/23,22,59.27,8/15/23,22,61.04,9/15/23,22,64.15
1/15/23,23,66.91,2/15/23,23,71.52,3/15/23,24,71.63,4/15/23,23,69.97,5/15/23,23,67.89,6/15/23,23,68.61,7/15/23,23,59.51,8/15/23,23,61.22,9/15/23,23,63.95
1/15/23,24,66.84,2/15/23,24,71.72,3/16/23,1,71.72,4/15/23,24,69.69,5/15/23,24,67.72,6/15/23,24,68.53,7/15/23,24,59.57,8/15/23,24,61.31,9/15/23,24,63.76
1/16/23,1,66.84,2/16/23,1,71.75,3/16/23,2,71.63,4/16/23,1,73.36,5/16/23,1,68.53,6/16/23,1,70.65,7/16/23,1,59.73,8/16/23,1,61.6,9/16/23,1,63.59
1/16/23,2,66.78,2/16/23,2,71.96,3/16/23,3,71.47,4/16/23,2,74.22,5/16/23,2,69.6,6/16/23,2,72.71,7/16/23,2,59.89,8/16/23,2,65.71,9/16/23,2,63.43
1/16/23,3,66.73,2/16/23,3,72.08,3/16/23,4,71.35,4/16/23,3,73.73,5/16/23,3,69.43,6/16/23,3,72.58,7/16/23,3,60.08,8/16/23,3,68.47,9/16/23,3,63.03
1/16/23,4,66.69,2/16/23,4,72.06,3/16/23,5,71.51,4/16/23,4,71.97,5/16/23,4,69.57,6/16/23,4,71.82,7/16/23,4,59.84,8/16/23,4,68,9/16/23,4,62.97
1/16/23,5,66.7,2/16/23,5,72.06,3/16/23,6,71.28,4/16/23,5,71.78,5/16/23,5,69.77,6/16/23,5,71.51,7/16/23,5,59.62,8/16/23,5,67.53,9/16/23,5,67.5
1/16/23,6,66.69,2/16/23,6,71.88,3/16/23,7,71.25,4/16/23,6,71.95,5/16/23,6,70.44,6/16/23,6,71.46,7/16/23,6,59.8,8/16/23,6,67.38,9/16/23,6,69.48
1/16/23,7,66.7,2/16/23,7,71.88,3/16/23,8,71.07,4/16/23,7,72.21,5/16/23,7,70.37,6/16/23,7,71.46,7/16/23,7,66.41,8/16/23,7,67.48,9/16/23,7,69.43
1/16/23,8,66.72,2/16/23,8,71.75,3/16/23,9,71.28,4/16/23,8,71.84,5/16/23,8,70.6,6/16/23,8,71.64,7/16/23,8,70.8,8/16/23,8,67.46,9/16/23,8,69.43
1/16/23,9,56.96,2/16/23,9,68.66,3/16/23,10,72.3,4/16/23,9,72.61,5/16/23,9,71.48,6/16/23,9,71.92,7/16/23,9,70.5,8/16/23,9,67.38,9/16/23,9,69.7
1/16/23,10,6.39,2/16/23,10,55.95,3/16/23,11,73.54,4/16/23,10,73.14,5/16/23,10,71.03,6/16/23,10,72.08,7/16/23,10,69.72,8/16/23,10,67.18,9/16/23,10,69.88
1/16/23,11,0.21,2/16/23,11,56.84,3/16/23,12,73.72,4/16/23,11,72.98,5/16/23,11,70.35,6/16/23,11,72.03,7/16/23,11,68.45,8/16/23,11,67.37,9/16/23,11,69.57
1/16/23,12,17.41,2/16/23,12,56.97,3/16/23,13,73.95,4/16/23,12,72.82,5/16/23,12,69.91,6/16/23,12,71.39,7/16/23,12,67.71,8/16/23,12,66.59,9/16/23,12,69.19
1/16/23,13,54.1,2/16/23,13,57.03,3/16/23,14,73.79,4/16/23,13,72.6,5/16/23,13,68.64,6/16/23,13,69.52,7/16/23,13,65.76,8/16/23,13,65.84,9/16/23,13,68.77
1/16/23,14,68.68,2/16/23,14,56.94,3/16/23,15,73.59,4/16/23,14,72.56,5/16/23,14,68.34,6/16/23,14,68.8,7/16/23,14,65.03,8/16/23,14,65.52,9/16/23,14,68.8
1/16/23,15,68.83,2/16/23,15,57.03,3/16/23,16,73.78,4/16/23,15,72.45,5/16/23,15,67.02,6/16/23,15,67.16,7/16/23,15,63.33,8/16/23,15,64.54,9/16/23,15,68.67
1/16/23,16,68.94,2/16/23,16,57.09,3/16/23,17,73.26,4/16/23,16,72.55,5/16/23,16,66.78,6/16/23,16,67.04,7/16/23,16,63.14,8/16/23,16,63.16,9/16/23,16,68.09
1/16/23,17,68.86,2/16/23,17,57.04,3/16/23,18,73.31,4/16/23,17,72.49,5/16/23,17,66.57,6/16/23,17,66.58,7/16/23,17,62.41,8/16/23,17,62.44,9/16/23,17,67.68
1/16/23,18,68.88,2/16/23,18,57.01,3/16/23,19,72.92,4/16/23,18,72.51,5/16/23,18,66.38,6/16/23,18,66.24,7/16/23,18,62.3,8/16/23,18,62.09,9/16/23,18,67.39
1/16/23,19,68.81,2/16/23,19,56.85,3/16/23,20,72.06,4/16/23,19,72.25,5/16/23,19,66.64,6/16/23,19,66.2,7/16/23,19,61.83,8/16/23,19,62.08,9/16/23,19,66.23
1/16/23,20,68.6,2/16/23,20,56.82,3/16/23,21,72.09,4/16/23,20,71.93,5/16/23,20,66.27,6/16/23,20,66.14,7/16/23,20,62.07,8/16/23,20,61.54,9/16/23,20,65.45
1/16/23,21,68.62,2/16/23,21,56.69,3/16/23,22,72.17,4/16/23,21,71.22,5/16/23,21,66.4,6/16/23,21,65.89,7/16/23,21,61.72,8/16/23,21,60.63,9/16/23,21,64.83
1/16/23,22,68.54,2/16/23,22,56.65,3/16/23,23,73.18,4/16/23,22,70.75,5/16/23,22,65.83,6/16/23,22,65.48,7/16/23,22,61.1,8/16/23,22,60.04,9/16/23,22,64.26
1/16/23,23,68.41,2/16/23,23,56.61,3/16/23,24,73.38,4/16/23,23,72.31,5/16/23,23,64.72,6/16/23,23,65.54,7/16/23,23,60.83,8/16/23,23,60.15,9/16/23,23,63.98
1/16/23,24,68.37,2/16/23,24,55.68,3/17/23,1,73.18,4/16/23,24,73.49,5/16/23,24,64.38,6/16/23,24,65.08,7/16/23,24,60.92,8/16/23,24,59.92,9/16/23,24,64.22
1/17/23,1,68.35,2/17/23,1,68.45,3/17/23,2,72.82,4/17/23,1,73.43,5/17/23,1,68.25,6/17/23,1,64.88,7/17/23,1,61.07,8/17/23,1,60.28,9/17/23,1,64.09
1/17/23,2,68.32,2/17/23,2,71.24,3/17/23,3,72.48,4/17/23,2,73.07,5/17/23,2,69.34,6/17/23,2,64.7,7/17/23,2,60.74,8/17/23,2,60.32,9/17/23,2,64.05
