Date,Hour,kWh,MWh
6/13/23,10.0,"14,003.00",14.003
6/13/23,11.0,"14,476.00",14.476
6/13/23,12.0,"14,745.00",14.745
6/13/23,13.0,"14,807.00",14.807
6/13/23,14.0,"14,800.00",14.8
6/13/23,15.0,"14,901.00",14.901
6/13/23,16.0,"14,933.00",14.933
6/13/23,17.0,"14,923.00",14.923
6/13/23,18.0,"14,972.00",14.972
6/13/23,19.0,"14,975.00",14.975
6/13/23,20.0,"14,988.00",14.988
6/13/23,21.0,"14,936.00",14.936
6/13/23,22.0,"14,836.00",14.836
6/13/23,23.0,"14,797.00",14.797
6/13/23,24.0,"14,745.00",14.745
6/14/23,1.0,"14,765.00",14.765
6/14/23,2.0,"14,839.00",14.839
6/14/23,3.0,"14,842.00",14.842
6/14/23,4.0,"14,842.00",14.842
6/14/23,5.0,"14,846.00",14.846
6/14/23,6.0,"14,804.00",14.804
6/14/23,7.0,"14,794.00",14.794
6/14/23,8.0,"14,804.00",14.804
6/14/23,9.0,"14,862.00",14.862
6/14/23,10.0,"14,885.00",14.885
6/14/23,11.0,"14,891.00",14.891
6/14/23,12.0,"14,982.00",14.982
6/14/23,13.0,"15,056.00",15.056
6/14/23,14.0,"7,857.00",7.857
6/14/23,15.0,243,0.243
6/14/23,16.0,227,0.227
6/14/23,17.0,"8,123.00",8.123
6/14/23,18.0,"14,927.00",14.927
6/14/23,19.0,"14,988.00",14.988
6/14/23,20.0,"15,004.00",15.004
6/14/23,21.0,"14,946.00",14.946
6/14/23,22.0,"14,923.00",14.923
6/14/23,23.0,"14,872.00",14.872
6/14/23,24.0,"14,868.00",14.868
6/15/23,1.0,"14,855.00",14.855
6/15/23,2.0,"14,855.00",14.855
6/15/23,3.0,"14,862.00",14.862
6/15/23,4.0,"14,868.00",14.868
6/15/23,5.0,"14,855.00",14.855
6/15/23,6.0,"14,849.00",14.849
6/15/23,7.0,"14,849.00",14.849
6/15/23,8.0,"14,868.00",14.868
6/15/23,9.0,"14,898.00",14.898
6/15/23,10.0,"14,888.00",14.888
6/15/23,11.0,"14,910.00",14.91
6/15/23,12.0,"14,972.00",14.972
6/15/23,13.0,"15,092.00",15.092
6/15/23,14.0,"15,147.00",15.147
6/15/23,15.0,"15,247.00",15.247
6/15/23,16.0,"15,293.00",15.293
6/15/23,17.0,"15,312.00",15.312
6/15/23,18.0,"15,341.00",15.341
6/15/23,19.0,"15,354.00",15.354
6/15/23,20.0,"15,351.00",15.351
6/15/23,21.0,"15,290.00",15.29
6/15/23,22.0,"15,189.00",15.189
6/15/23,23.0,"15,105.00",15.105
6/15/23,24.0,"15,063.00",15.063
6/16/23,1.0,"15,047.00",15.047
6/16/23,2.0,"15,066.00",15.066
6/16/23,3.0,"15,060.00",15.06
6/16/23,4.0,"15,034.00",15.034
6/16/23,5.0,"15,034.00",15.034
6/16/23,6.0,"15,021.00",15.021
6/16/23,7.0,"15,024.00",15.024
6/16/23,8.0,"15,053.00",15.053
6/16/23,9.0,"15,082.00",15.082
6/16/23,10.0,"15,004.00",15.004
6/16/23,11.0,"14,995.00",14.995
6/16/23,12.0,"15,008.00",15.008
6/16/23,13.0,"15,215.00",15.215
6/16/23,14.0,"15,309.00",15.309
6/16/23,15.0,"15,367.00",15.367
6/16/23,16.0,"15,474.00",15.474
6/16/23,17.0,"15,526.00",15.526
6/16/23,18.0,"15,627.00",15.627
6/16/23,19.0,"15,575.00",15.575
6/16/23,20.0,"15,516.00",15.516
6/16/23,21.0,"15,390.00",15.39
6/16/23,22.0,"15,247.00",15.247
6/16/23,23.0,"15,021.00",15.021
6/16/23,24.0,"14,917.00",14.917
6/17/23,1.0,"14,849.00",14.849
6/17/23,2.0,"14,839.00",14.839
6/17/23,3.0,"14,842.00",14.842
6/17/23,4.0,"14,813.00",14.813
6/17/23,5.0,"14,813.00",14.813
6/17/23,6.0,"14,804.00",14.804
6/17/23,7.0,"14,765.00",14.765
6/17/23,8.0,"14,771.00",14.771
6/17/23,9.0,"14,862.00",14.862
6/17/23,10.0,"14,920.00",14.92
6/17/23,11.0,"15,024.00",15.024
6/17/23,12.0,"15,095.00",15.095
6/17/23,13.0,"15,306.00",15.306
6/17/23,14.0,"15,439.00",15.439
6/17/23,15.0,"15,546.00",15.546
6/17/23,16.0,"15,578.00",15.578
6/17/23,17.0,"15,539.00",15.539
6/17/23,18.0,"15,546.00",15.546
6/17/23,19.0,"15,490.00",15.49
6/17/23,20.0,"15,419.00",15.419
6/17/23,21.0,"15,283.00",15.283
6/17/23,22.0,"15,060.00",15.06
6/17/23,23.0,"14,894.00",14.894
6/17/23,24.0,"14,813.00",14.813
6/18/23,1.0,"14,768.00",14.768
6/18/23,2.0,"14,771.00",14.771
6/18/23,3.0,"14,729.00",14.729
6/18/23,4.0,"14,667.00",14.667
6/18/23,5.0,"14,638.00",14.638
6/18/23,6.0,"14,590.00",14.59
6/18/23,7.0,"14,557.00",14.557
6/18/23,8.0,"14,580.00",14.58
6/18/23,9.0,"14,690.00",14.69
6/18/23,10.0,"14,771.00",14.771
6/18/23,11.0,"14,865.00",14.865
6/18/23,12.0,"15,021.00",15.021
6/18/23,13.0,"15,192.00",15.192
6/18/23,14.0,"15,403.00",15.403
6/18/23,15.0,"15,416.00",15.416
6/18/23,16.0,"15,549.00",15.549
6/18/23,17.0,"15,513.00",15.513
6/18/23,18.0,"15,507.00",15.507
6/18/23,19.0,"15,484.00",15.484
6/18/23,20.0,"15,338.00",15.338
6/18/23,21.0,"15,247.00",15.247
6/18/23,22.0,"15,147.00",15.147
6/18/23,23.0,"15,072.00",15.072
6/18/23,24.0,"15,027.00",15.027
6/19/23,1.0,"15,001.00",15.001
6/19/23,2.0,"15,027.00",15.027
6/19/23,3.0,"14,988.00",14.988
6/19/23,4.0,"14,995.00",14.995
6/19/23,5.0,"14,885.00",14.885
6/19/23,6.0,"14,813.00",14.813
6/19/23,7.0,"14,820.00",14.82
6/19/23,8.0,"14,745.00",14.745
6/19/23,9.0,"14,745.00",14.745
6/19/23,10.0,"14,800.00",14.8
6/19/23,11.0,"14,859.00",14.859
6/19/23,12.0,"14,936.00",14.936
6/19/23,13.0,"15,034.00",15.034
6/19/23,14.0,"15,089.00",15.089
6/19/23,15.0,"15,144.00",15.144
6/19/23,16.0,"15,218.00",15.218
6/19/23,17.0,"15,251.00",15.251
6/19/23,18.0,"15,222.00",15.222
6/19/23,19.0,"15,160.00",15.16
6/19/23,20.0,"15,150.00",15.15
6/19/23,21.0,"15,111.00",15.111
6/19/23,22.0,"15,111.00",15.111
6/19/23,23.0,"15,092.00",15.092
6/19/23,24.0,"15,034.00",15.034
6/20/23,1.0,"14,995.00",14.995
6/20/23,2.0,"14,998.00",14.998
6/20/23,3.0,"14,991.00",14.991
6/20/23,4.0,"14,991.00",14.991
6/20/23,5.0,"14,985.00",14.985
6/20/23,6.0,"14,979.00",14.979
6/20/23,7.0,"14,953.00",14.953
6/20/23,8.0,"14,949.00",14.949
6/20/23,9.0,"14,962.00",14.962
6/20/23,10.0,"14,995.00",14.995
6/20/23,11.0,"15,060.00",15.06
6/20/23,12.0,"15,147.00",15.147
6/20/23,13.0,"15,244.00",15.244
6/20/23,14.0,"15,303.00",15.303
6/20/23,15.0,"15,277.00",15.277
6/20/23,16.0,"15,053.00",15.053
6/20/23,17.0,"15,089.00",15.089
6/20/23,18.0,"15,024.00",15.024
6/20/23,19.0,"15,001.00",15.001
6/20/23,20.0,"14,982.00",14.982
6/20/23,21.0,"14,995.00",14.995
6/20/23,22.0,"15,008.00",15.008
6/20/23,23.0,"14,991.00",14.991
6/20/23,24.0,"14,982.00",14.982
6/21/23,1.0,"14,933.00",14.933
6/21/23,2.0,"14,917.00",14.917
6/21/23,3.0,"14,907.00",14.907
6/21/23,4.0,"14,836.00",14.836
6/21/23,5.0,"14,800.00",14.8
6/21/23,6.0,"14,794.00",14.794
6/21/23,7.0,"14,807.00",14.807
6/21/23,8.0,"14,823.00",14.823
6/21/23,9.0,"14,839.00",14.839
6/21/23,10.0,"14,859.00",14.859
6/21/23,11.0,"14,881.00",14.881
6/21/23,12.0,"14,898.00",14.898
6/21/23,13.0,"14,616.00",14.616
6/21/23,14.0,"14,875.00",14.875
6/21/23,15.0,"14,881.00",14.881
6/21/23,16.0,"14,865.00",14.865
6/21/23,17.0,"14,868.00",14.868
6/21/23,18.0,"14,855.00",14.855
6/21/23,19.0,"14,826.00",14.826
6/21/23,20.0,"14,804.00",14.804
6/21/23,21.0,"14,748.00",14.748
6/21/23,22.0,"14,703.00",14.703
6/21/23,23.0,"14,671.00",14.671
6/21/23,24.0,"14,635.00",14.635
6/22/23,1.0,"14,629.00",14.629
6/22/23,2.0,"14,642.00",14.642
6/22/23,3.0,"14,629.00",14.629
6/22/23,4.0,"14,616.00",14.616
6/22/23,5.0,"14,606.00",14.606
6/22/23,6.0,"14,603.00",14.603
6/22/23,7.0,"14,609.00",14.609
6/22/23,8.0,"14,619.00",14.619
6/22/23,9.0,"14,635.00",14.635
6/22/23,10.0,"14,667.00",14.667
6/22/23,11.0,"14,703.00",14.703
6/22/23,12.0,"14,771.00",14.771
6/22/23,13.0,"14,833.00",14.833
6/22/23,14.0,"14,885.00",14.885
6/22/23,15.0,"14,920.00",14.92
6/22/23,16.0,"14,953.00",14.953
6/22/23,17.0,"15,011.00",15.011
6/22/23,18.0,"15,037.00",15.037
6/22/23,19.0,"15,069.00",15.069
6/22/23,20.0,"15,066.00",15.066
6/22/23,21.0,"15,037.00",15.037
6/22/23,22.0,"14,946.00",14.946
6/22/23,23.0,"14,907.00",14.907
6/22/23,24.0,"14,891.00",14.891
6/23/23,1.0,"14,842.00",14.842
6/23/23,2.0,"14,807.00",14.807
6/23/23,3.0,"14,771.00",14.771
6/23/23,4.0,"14,723.00",14.723
6/23/23,5.0,"14,674.00",14.674
6/23/23,6.0,"14,671.00",14.671
6/23/23,7.0,"14,674.00",14.674
6/23/23,8.0,"14,716.00",14.716
6/23/23,9.0,"14,791.00",14.791
6/23/23,10.0,"14,868.00",14.868
6/23/23,11.0,"14,972.00",14.972
6/23/23,12.0,"15,066.00",15.066
6/23/23,13.0,"15,196.00",15.196
6/23/23,14.0,"15,228.00",15.228
6/23/23,15.0,"15,176.00",15.176
6/23/23,16.0,"14,917.00",14.917
6/23/23,17.0,"15,040.00",15.04
6/23/23,18.0,"15,053.00",15.053
6/23/23,19.0,"15,108.00",15.108
6/23/23,20.0,"15,102.00",15.102
6/23/23,21.0,"15,030.00",15.03
6/23/23,22.0,"14,943.00",14.943
6/23/23,23.0,"14,959.00",14.959
6/23/23,24.0,"14,898.00",14.898
6/24/23,1.0,"14,852.00",14.852
6/24/23,2.0,"14,823.00",14.823
6/24/23,3.0,"14,771.00",14.771
6/24/23,4.0,"14,755.00",14.755
6/24/23,5.0,"14,729.00",14.729
6/24/23,6.0,"14,703.00",14.703
6/24/23,7.0,"14,706.00",14.706
6/24/23,8.0,"14,748.00",14.748
6/24/23,9.0,"14,914.00",14.914
6/24/23,10.0,"15,004.00",15.004
6/24/23,11.0,"15,108.00",15.108
6/24/23,12.0,"15,179.00",15.179
6/24/23,13.0,"15,228.00",15.228
6/24/23,14.0,"15,290.00",15.29
6/24/23,15.0,"15,380.00",15.38
6/24/23,16.0,"15,442.00",15.442
6/24/23,17.0,"15,432.00",15.432
6/24/23,18.0,"15,445.00",15.445
6/24/23,19.0,"15,468.00",15.468
6/24/23,20.0,"15,419.00",15.419
6/24/23,21.0,"15,286.00",15.286
6/24/23,22.0,"15,079.00",15.079
6/24/23,23.0,"14,956.00",14.956
6/24/23,24.0,"14,898.00",14.898
6/25/23,1.0,"14,888.00",14.888
6/25/23,2.0,"14,875.00",14.875
6/25/23,3.0,"14,849.00",14.849
6/25/23,4.0,"14,842.00",14.842
6/25/23,5.0,"14,898.00",14.898
6/25/23,6.0,"14,904.00",14.904
6/25/23,7.0,"14,904.00",14.904
6/25/23,8.0,"14,910.00",14.91
6/25/23,9.0,"15,017.00",15.017
6/25/23,10.0,"15,118.00",15.118
6/25/23,11.0,"15,244.00",15.244
6/25/23,12.0,"15,377.00",15.377
6/25/23,13.0,"15,513.00",15.513
6/25/23,14.0,"15,669.00",15.669
6/25/23,15.0,"15,776.00",15.776
6/25/23,16.0,"15,811.00",15.811
6/25/23,17.0,"15,853.00",15.853
6/25/23,18.0,"15,740.00",15.74
6/25/23,19.0,"11,593.00",11.593
6/25/23,20.0,"14,535.00",14.535
6/25/23,21.0,"14,625.00",14.625
6/25/23,22.0,"14,447.00",14.447
6/25/23,23.0,"14,431.00",14.431
6/25/23,24.0,"14,499.00",14.499
6/26/23,1.0,"14,570.00",14.57
6/26/23,2.0,"14,638.00",14.638
6/26/23,3.0,"14,680.00",14.68
6/26/23,4.0,"14,716.00",14.716
6/26/23,5.0,"14,739.00",14.739
6/26/23,6.0,"14,739.00",14.739
6/26/23,7.0,"14,716.00",14.716
6/26/23,8.0,"14,755.00",14.755
6/26/23,9.0,"14,888.00",14.888
6/26/23,10.0,"15,131.00",15.131
6/26/23,11.0,"15,254.00",15.254
6/26/23,12.0,"15,396.00",15.396
6/26/23,13.0,"15,568.00",15.568
6/26/23,14.0,"14,240.00",14.24
6/26/23,15.0,"14,956.00",14.956
6/26/23,16.0,"15,685.00",15.685
6/26/23,17.0,"1,396.00",1.396
6/26/23,18.0,885,0.885
6/26/23,19.0,872,0.872
6/26/23,20.0,"15,144.00",15.144
6/26/23,21.0,"15,465.00",15.465
6/26/23,22.0,"15,358.00",15.358
6/26/23,23.0,"15,273.00",15.273
6/26/23,24.0,"15,222.00",15.222
6/27/23,1.0,"15,183.00",15.183
6/27/23,2.0,"15,124.00",15.124
6/27/23,3.0,"15,047.00",15.047
6/27/23,4.0,"14,949.00",14.949
6/27/23,5.0,"14,891.00",14.891
6/27/23,6.0,"14,949.00",14.949
6/27/23,7.0,"15,092.00",15.092
6/27/23,8.0,"15,124.00",15.124
6/27/23,9.0,"12,354.00",12.354
6/27/23,10.0,"15,001.00",15.001
6/27/23,11.0,"15,089.00",15.089
6/27/23,12.0,"15,231.00",15.231
6/27/23,13.0,"15,338.00",15.338
6/27/23,14.0,"15,435.00",15.435
6/27/23,15.0,"1,439.00",1.439
6/27/23,16.0,910,0.91
6/27/23,17.0,878,0.878
6/27/23,18.0,875,0.875
6/27/23,19.0,852,0.852
6/27/23,20.0,"14,943.00",14.943
6/27/23,21.0,"15,296.00",15.296
6/27/23,22.0,"15,144.00",15.144
6/27/23,23.0,"14,985.00",14.985
6/27/23,24.0,"14,891.00",14.891
6/28/23,1.0,"14,797.00",14.797
6/28/23,2.0,"14,836.00",14.836
6/28/23,3.0,"15,024.00",15.024
6/28/23,4.0,"15,040.00",15.04
6/28/23,5.0,"14,998.00",14.998
6/28/23,6.0,"14,988.00",14.988
6/28/23,7.0,"14,975.00",14.975
6/28/23,8.0,"15,030.00",15.03
6/28/23,9.0,"15,134.00",15.134
6/28/23,10.0,"15,092.00",15.092
6/28/23,11.0,"15,160.00",15.16
6/28/23,12.0,"15,264.00",15.264
6/28/23,13.0,"15,358.00",15.358
6/28/23,14.0,"15,419.00",15.419
6/28/23,15.0,"1,218.00",1.218
6/28/23,16.0,901,0.901
6/28/23,17.0,894,0.894
6/28/23,18.0,881,0.881
6/28/23,19.0,872,0.872
6/28/23,20.0,"15,076.00",15.076
6/28/23,21.0,"15,471.00",15.471
6/28/23,22.0,"15,335.00",15.335
6/28/23,23.0,"15,157.00",15.157
6/28/23,24.0,"15,014.00",15.014
6/29/23,1.0,"14,901.00",14.901
6/29/23,2.0,"14,878.00",14.878
6/29/23,3.0,"14,936.00",14.936
6/29/23,4.0,"15,111.00",15.111
6/29/23,5.0,"15,095.00",15.095
6/29/23,6.0,"15,060.00",15.06
6/29/23,7.0,"15,030.00",15.03
6/29/23,8.0,"15,092.00",15.092
6/29/23,9.0,"15,072.00",15.072
6/29/23,10.0,"15,095.00",15.095
6/29/23,11.0,"15,238.00",15.238
6/29/23,12.0,"15,396.00",15.396
6/29/23,13.0,"13,226.00",13.226
6/29/23,14.0,308,0.308
6/29/23,15.0,298,0.298
6/29/23,16.0,288,0.288
6/29/23,17.0,285,0.285
6/29/23,18.0,256,0.256
6/29/23,19.0,249,0.249
6/29/23,20.0,240,0.24
6/29/23,21.0,"11,460.00",11.46
6/29/23,22.0,"15,179.00",15.179
6/29/23,23.0,"15,108.00",15.108
6/29/23,24.0,"15,024.00",15.024
6/30/23,1.0,"14,943.00",14.943
6/30/23,2.0,"14,852.00",14.852
6/30/23,3.0,"14,791.00",14.791
6/30/23,4.0,"14,813.00",14.813
6/30/23,5.0,"14,923.00",14.923
6/30/23,6.0,"14,998.00",14.998
6/30/23,7.0,"15,034.00",15.034
6/30/23,8.0,"15,021.00",15.021
6/30/23,9.0,"15,034.00",15.034
6/30/23,10.0,"14,898.00",14.898
6/30/23,11.0,"15,419.00",15.419
6/30/23,12.0,"15,403.00",15.403
6/30/23,13.0,"12,992.00",12.992
6/30/23,14.0,301,0.301
6/30/23,15.0,272,0.272
6/30/23,16.0,253,0.253
6/30/23,17.0,"11,298.00",11.298
6/30/23,18.0,"13,401.00",13.401
6/30/23,19.0,"13,783.00",13.783
6/30/23,20.0,"14,946.00",14.946
6/30/23,21.0,"14,991.00",14.991
6/30/23,22.0,"15,017.00",15.017
6/30/23,23.0,"14,998.00",14.998
6/30/23,24.0,"14,975.00",14.975
7/1/23,1.0,"14,995.00",15.0
7/1/23,2.0,"14,995.00",15.0
7/1/23,3.0,"14,991.00",14.99
7/1/23,4.0,"14,998.00",15.0
7/1/23,5.0,"14,991.00",14.99
7/1/23,6.0,"14,953.00",14.95
7/1/23,7.0,"14,923.00",14.92
7/1/23,8.0,"14,930.00",14.93
7/1/23,9.0,"14,988.00",14.99
7/1/23,10.0,"15,050.00",15.05
7/1/23,11.0,"15,111.00",15.11
7/1/23,12.0,"15,254.00",15.25
7/1/23,13.0,"15,477.00",15.48
7/1/23,14.0,"13,533.00",13.53
7/1/23,15.0,324,0.32
7/1/23,16.0,324,0.32
7/1/23,17.0,318,0.32
7/1/23,18.0,308,0.31
7/1/23,19.0,295,0.3
7/1/23,20.0,"12,561.00",12.56
7/1/23,21.0,"13,679.00",13.68
7/1/23,22.0,"13,300.00",13.3
7/1/23,23.0,"13,443.00",13.44
7/1/23,24.0,"12,510.00",12.51
7/2/23,1.0,"12,565.00",12.57
7/2/23,2.0,"13,303.00",13.3
7/2/23,3.0,"13,329.00",13.33
7/2/23,4.0,"13,342.00",13.34
7/2/23,5.0,"13,316.00",13.32
7/2/23,6.0,"13,307.00",13.31
7/2/23,7.0,"13,349.00",13.35
7/2/23,8.0,"13,384.00",13.38
7/2/23,9.0,"13,478.00",13.48
7/2/23,10.0,"13,537.00",13.54
7/2/23,11.0,"13,660.00",13.66
7/2/23,12.0,"13,828.00",13.83
7/2/23,13.0,"13,958.00",13.96
7/2/23,14.0,"14,016.00",14.02
7/2/23,15.0,"12,451.00",12.45
7/2/23,16.0,369,0.37
7/2/23,17.0,324,0.32
7/2/23,18.0,"10,718.00",10.72
7/2/23,19.0,"13,047.00",13.05
7/2/23,20.0,"13,203.00",13.2
7/2/23,21.0,"13,368.00",13.37
7/2/23,22.0,"13,384.00",13.38
7/2/23,23.0,"13,394.00",13.39
7/2/23,24.0,"13,446.00",13.45
7/3/23,1.0,"13,401.00",13.4
7/3/23,2.0,"13,336.00",13.34
7/3/23,3.0,"13,274.00",13.27
7/3/23,4.0,"13,265.00",13.27
7/3/23,5.0,"13,307.00",13.31
7/3/23,6.0,"13,303.00",13.3
7/3/23,7.0,"13,297.00",13.3
7/3/23,8.0,"13,310.00",13.31
7/3/23,9.0,"13,404.00",13.4
7/3/23,10.0,"13,517.00",13.52
7/3/23,11.0,"13,572.00",13.57
7/3/23,12.0,"13,653.00",13.65
7/3/23,13.0,"13,734.00",13.73
7/3/23,14.0,"13,812.00",13.81
7/3/23,15.0,"13,883.00",13.88
7/3/23,16.0,"13,938.00",13.94
7/3/23,17.0,"14,029.00",14.03
7/3/23,18.0,"14,023.00",14.02
7/3/23,19.0,"13,984.00",13.98
7/3/23,20.0,"13,845.00",13.85
7/3/23,21.0,"13,540.00",13.54
7/3/23,22.0,"13,452.00",13.45
7/3/23,23.0,"13,410.00",13.41
7/3/23,24.0,"13,410.00",13.41
7/4/23,1.0,"13,388.00",13.39
7/4/23,2.0,"13,365.00",13.37
7/4/23,3.0,"13,342.00",13.34
7/4/23,4.0,"13,320.00",13.32
7/4/23,5.0,"13,323.00",13.32
7/4/23,6.0,"13,352.00",13.35
7/4/23,7.0,"13,346.00",13.35
7/4/23,8.0,"13,336.00",13.34
7/4/23,9.0,"13,294.00",13.29
7/4/23,10.0,"13,378.00",13.38
7/4/23,11.0,"13,333.00",13.33
7/4/23,12.0,"13,410.00",13.41
7/4/23,13.0,"13,537.00",13.54
7/4/23,14.0,"13,715.00",13.72
7/4/23,15.0,"13,854.00",13.85
7/4/23,16.0,"13,913.00",13.91
7/4/23,17.0,"13,971.00",13.97
7/4/23,18.0,"13,971.00",13.97
7/4/23,19.0,"13,981.00",13.98
7/4/23,20.0,"13,757.00",13.76
7/4/23,21.0,"13,589.00",13.59
7/4/23,22.0,"13,501.00",13.5
7/4/23,23.0,"13,504.00",13.5
7/4/23,24.0,"13,501.00",13.5
7/5/23,1.0,"13,495.00",13.5
7/5/23,2.0,"13,488.00",13.49
7/5/23,3.0,"13,478.00",13.48
7/5/23,4.0,"13,498.00",13.5
7/5/23,5.0,"13,491.00",13.49
7/5/23,6.0,"13,472.00",13.47
7/5/23,7.0,"13,469.00",13.47
7/5/23,8.0,"13,475.00",13.48
7/5/23,9.0,"13,521.00",13.52
7/5/23,10.0,"13,546.00",13.55
7/5/23,11.0,"13,621.00",13.62
7/5/23,12.0,"13,627.00",13.63
7/5/23,13.0,"13,614.00",13.61
7/5/23,14.0,"13,440.00",13.44
7/5/23,15.0,"13,498.00",13.5
7/5/23,16.0,"13,614.00",13.61
7/5/23,17.0,"13,728.00",13.73
7/5/23,18.0,"13,773.00",13.77
7/5/23,19.0,"13,786.00",13.79
7/5/23,20.0,"13,773.00",13.77
7/5/23,21.0,"13,705.00",13.71
7/5/23,22.0,"13,592.00",13.59
7/5/23,23.0,"13,511.00",13.51
7/5/23,24.0,"13,456.00",13.46
7/6/23,1.0,"13,423.00",13.42
7/6/23,2.0,"14,463.00",14.46
7/6/23,3.0,"14,842.00",14.84
7/6/23,4.0,"14,862.00",14.86
7/6/23,5.0,"14,859.00",14.86
7/6/23,6.0,"14,855.00",14.86
7/6/23,7.0,"14,859.00",14.86
7/6/23,8.0,"14,894.00",14.89
7/6/23,9.0,"14,982.00",14.98
7/6/23,10.0,"15,108.00",15.11
7/6/23,11.0,"15,257.00",15.26
7/6/23,12.0,"15,098.00",15.1
7/6/23,13.0,"15,503.00",15.5
7/6/23,14.0,"15,620.00",15.62
7/6/23,15.0,"11,897.00",11.9
7/6/23,16.0,"1,471.00",1.47
7/6/23,17.0,972,0.97
7/6/23,18.0,868,0.87
7/6/23,19.0,"14,865.00",14.87
7/6/23,20.0,"15,115.00",15.12
7/6/23,21.0,"15,095.00",15.1
7/6/23,22.0,"15,034.00",15.03
7/6/23,23.0,"15,014.00",15.01
7/6/23,24.0,"14,979.00",14.98
7/7/23,1.0,"14,966.00",14.97
7/7/23,2.0,"14,943.00",14.94
7/7/23,3.0,"14,917.00",14.92
7/7/23,4.0,"14,914.00",14.91
7/7/23,5.0,"14,923.00",14.92
7/7/23,6.0,"14,907.00",14.91
7/7/23,7.0,"14,894.00",14.89
7/7/23,8.0,"14,907.00",14.91
7/7/23,9.0,"14,943.00",14.94
7/7/23,10.0,"15,024.00",15.02
7/7/23,11.0,"15,186.00",15.19
7/7/23,12.0,"15,328.00",15.33
7/7/23,13.0,"15,452.00",15.45
7/7/23,14.0,"15,594.00",15.59
7/7/23,15.0,"15,620.00",15.62
7/7/23,16.0,"15,704.00",15.7
7/7/23,17.0,"1,371.00",1.37
7/7/23,18.0,"14,904.00",14.9
7/7/23,19.0,"15,247.00",15.25
7/7/23,20.0,"15,273.00",15.27
7/7/23,21.0,"15,082.00",15.08
7/7/23,22.0,"14,914.00",14.91
7/7/23,23.0,"14,881.00",14.88
7/7/23,24.0,"14,839.00",14.84
7/8/23,1.0,"14,823.00",14.82
7/8/23,2.0,"14,794.00",14.79
7/8/23,3.0,"14,829.00",14.83
7/8/23,4.0,"14,836.00",14.84
7/8/23,5.0,"14,826.00",14.83
7/8/23,6.0,"14,820.00",14.82
7/8/23,7.0,"14,842.00",14.84
7/8/23,8.0,"14,888.00",14.89
7/8/23,9.0,"14,966.00",14.97
7/8/23,10.0,"15,056.00",15.06
7/8/23,11.0,"15,179.00",15.18
7/8/23,12.0,"15,322.00",15.32
7/8/23,13.0,"15,448.00",15.45
7/8/23,14.0,"15,536.00",15.54
7/8/23,15.0,"15,555.00",15.56
7/8/23,16.0,"15,620.00",15.62
7/8/23,17.0,"15,536.00",15.54
7/8/23,18.0,"15,520.00",15.52
7/8/23,19.0,"15,384.00",15.38
7/8/23,20.0,"15,361.00",15.36
7/8/23,21.0,"15,244.00",15.24
7/8/23,22.0,"14,940.00",14.94
7/8/23,23.0,"14,794.00",14.79
7/8/23,24.0,"14,849.00",14.85
7/9/23,1.0,"14,868.00",14.87
7/9/23,2.0,"14,875.00",14.88
7/9/23,3.0,"14,852.00",14.85
7/9/23,4.0,"14,839.00",14.84
7/9/23,5.0,"14,842.00",14.84
7/9/23,6.0,"14,829.00",14.83
7/9/23,7.0,"14,826.00",14.83
7/9/23,8.0,"14,826.00",14.83
7/9/23,9.0,"14,839.00",14.84
7/9/23,10.0,"14,868.00",14.87
7/9/23,11.0,"14,894.00",14.89
7/9/23,12.0,"14,940.00",14.94
7/9/23,13.0,"15,072.00",15.07
7/9/23,14.0,"15,218.00",15.22
7/9/23,15.0,"15,315.00",15.32
7/9/23,16.0,"15,358.00",15.36
7/9/23,17.0,"15,377.00",15.38
7/9/23,18.0,"15,364.00",15.36
7/9/23,19.0,"15,338.00",15.34
7/9/23,20.0,"15,303.00",15.3
7/9/23,21.0,"15,192.00",15.19
7/9/23,22.0,"15,118.00",15.12
7/9/23,23.0,"15,063.00",15.06
7/9/23,24.0,"14,901.00",14.9
7/10/23,1.0,"14,865.00",14.87
7/10/23,2.0,"14,817.00",14.82
7/10/23,3.0,"14,794.00",14.79
7/10/23,4.0,"14,781.00",14.78
7/10/23,5.0,"14,765.00",14.77
7/10/23,6.0,"14,748.00",14.75
7/10/23,7.0,"14,765.00",14.77
7/10/23,8.0,"14,768.00",14.77
7/10/23,9.0,"14,784.00",14.78
7/10/23,10.0,"14,833.00",14.83
7/10/23,11.0,"14,946.00",14.95
7/10/23,12.0,"14,988.00",14.99
7/10/23,13.0,"15,079.00",15.08
7/10/23,14.0,"15,157.00",15.16
7/10/23,15.0,"15,257.00",15.26
7/10/23,16.0,"15,338.00",15.34
7/10/23,17.0,"15,358.00",15.36
7/10/23,18.0,"15,270.00",15.27
7/10/23,19.0,"15,215.00",15.22
7/10/23,20.0,"15,309.00",15.31
7/10/23,21.0,"15,205.00",15.21
7/10/23,22.0,"15,066.00",15.07
7/10/23,23.0,"14,975.00",14.98
7/10/23,24.0,"14,898.00",14.9
7/11/23,1.0,"14,842.00",14.84
7/11/23,2.0,"14,846.00",14.85
7/11/23,3.0,"14,810.00",14.81
7/11/23,4.0,"14,791.00",14.79
7/11/23,5.0,"14,787.00",14.79
7/11/23,6.0,"14,761.00",14.76
7/11/23,7.0,"14,745.00",14.75
7/11/23,8.0,"14,800.00",14.8
7/11/23,9.0,"14,956.00",14.96
7/11/23,10.0,"15,004.00",15.0
