zone,January,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER,,zone,February,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER,,zone,March,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER,,zone,April,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER,,zone,May,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER,,zone,June,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER,,zone,July,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER,,zone,August,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER,,zone,September,Nuclear,Coal,Wind,Solar,Hydro,Gas,Oil,Unknown,fossilFreePercentage,renewablePercentage,AOER
ZoneA,2023-01-20 5:00,504,436,0,0,39,604,0,7,34,3,390,,ZoneA,2023-02-20 5:00,649,428,0,0,155,1021,0,7,36,7,347,,ZoneA,2023-03-20 6:00,536,257,0,0,34,1021,0,7,31,2,345,,ZoneA,2023-04-20 5:00,231,419,0,0,38,1402,0,10,13,2,444,,ZoneA,2023-05-20 5:00,109,225,0,0,13,682,0,0,12,1,456,,ZoneA,2023-06-20 5:00,604,411,0,0,31,1003,0,6,31,2,374,,ZoneA,2023-07-20 5:00,610,611,0,6,178,1905,0,4,24,6,383,,ZoneA,2023-08-20 5:00,592,503,0,0,133,1849,0,5,24,4,384,,ZoneA,2023-09-20 5:00,570,450,0,0,251,1147,0,6,34,10,352
ZoneA,2023-01-20 6:00,506,441,0,0,36,622,0,7,34,2,392,,ZoneA,2023-02-20 6:00,638,417,0,0,141,981,0,7,36,7,346,,ZoneA,2023-03-20 7:00,534,335,0,0,34,1008,0,6,30,2,365,,ZoneA,2023-04-20 6:00,233,405,0,0,35,1321,0,10,13,2,443,,ZoneA,2023-05-20 6:00,107,216,0,0,13,667,0,0,12,1,454,,ZoneA,2023-06-20 6:00,616,419,0,0,31,944,0,6,32,2,388,,ZoneA,2023-07-20 6:00,594,560,0,0,118,1830,0,4,23,4,386,,ZoneA,2023-08-20 6:00,598,479,0,0,127,1652,0,5,25,4,379,,ZoneA,2023-09-20 6:00,559,438,0,0,100,1105,0,5,30,5,374
ZoneA,2023-01-20 7:00,507,432,0,0,34,621,0,8,34,2,390,,ZoneA,2023-02-20 7:00,630,405,0,0,130,966,0,7,36,6,346,,ZoneA,2023-03-20 8:00,549,459,0,0,38,1005,0,7,29,2,391,,ZoneA,2023-04-20 7:00,231,404,0,0,33,1277,0,10,14,2,445,,ZoneA,2023-05-20 7:00,103,212,0,0,13,630,0,0,12,1,456,,ZoneA,2023-06-20 7:00,629,427,0,0,33,961,0,6,32,2,403,,ZoneA,2023-07-20 7:00,573,501,0,0,62,1719,0,4,22,2,386,,ZoneA,2023-08-20 7:00,591,435,0,0,119,1496,0,6,27,5,371,,ZoneA,2023-09-20 7:00,572,421,0,0,17,980,0,6,30,1,381
ZoneA,2023-01-20 8:00,507,440,0,0,33,625,0,8,34,2,392,,ZoneA,2023-02-20 8:00,636,410,0,0,126,989,0,7,35,6,348,,ZoneA,2023-03-20 9:00,572,504,1,0,75,1114,0,6,28,3,390,,ZoneA,2023-04-20 8:00,233,407,1,0,33,1225,0,10,14,2,446,,ZoneA,2023-05-20 8:00,102,212,0,0,11,624,0,0,12,1,457,,ZoneA,2023-06-20 8:00,626,425,0,0,32,954,0,6,32,2,406,,ZoneA,2023-07-20 8:00,588,440,0,0,17,1580,0,4,23,1,386,,ZoneA,2023-08-20 8:00,589,426,0,0,122,1338,0,7,29,4,368,,ZoneA,2023-09-20 8:00,549,383,0,0,13,881,0,6,31,1,376
ZoneA,2023-01-20 9:00,514,432,0,0,37,657,0,8,33,2,388,,ZoneA,2023-02-20 9:00,636,413,0,0,125,1031,0,7,35,6,350,,ZoneA,2023-03-20 10:00,585,519,1,0,284,1249,0,6,33,11,361,,ZoneA,2023-04-20 9:00,236,406,1,0,36,1281,0,9,14,2,443,,ZoneA,2023-05-20 9:00,107,219,0,0,12,660,0,0,12,1,456,,ZoneA,2023-06-20 9:00,610,412,0,0,29,917,0,6,32,2,412,,ZoneA,2023-07-20 9:00,610,449,0,0,16,1574,0,4,24,1,387,,ZoneA,2023-08-20 9:00,589,415,0,0,99,1238,0,8,29,5,367,,ZoneA,2023-09-20 9:00,554,384,1,0,11,865,0,6,31,1,375
ZoneA,2023-01-20 10:00,526,459,0,0,42,758,0,8,32,2,392,,ZoneA,2023-02-20 10:00,655,436,0,0,141,1129,0,7,34,6,351,,ZoneA,2023-03-20 11:00,595,529,1,11,402,1271,0,6,36,15,345,,ZoneA,2023-04-20 10:00,231,423,2,1,78,1428,0,9,14,4,436,,ZoneA,2023-05-20 10:00,98,202,0,0,11,607,0,0,12,1,456,,ZoneA,2023-06-20 10:00,607,410,0,1,30,1035,0,6,31,2,412,,ZoneA,2023-07-20 10:00,594,431,0,0,14,1453,0,4,24,1,384,,ZoneA,2023-08-20 10:00,588,401,0,0,27,1270,0,7,27,4,376,,ZoneA,2023-09-20 10:00,560,385,0,0,9,871,0,6,31,1,375
ZoneA,2023-01-20 11:00,545,510,0,0,78,922,0,7,30,4,394,,ZoneA,2023-02-20 11:00,695,468,0,0,225,1314,0,8,34,9,344,,ZoneA,2023-03-20 12:00,592,459,0,216,369,1128,0,7,42,21,308,,ZoneA,2023-04-20 11:00,204,430,0,111,137,1350,0,8,20,11,410,,ZoneA,2023-05-20 11:00,109,223,0,27,14,677,0,0,14,4,443,,ZoneA,2023-06-20 11:00,604,409,0,18,32,1120,1,7,30,2,411,,ZoneA,2023-07-20 11:00,599,428,0,0,14,1461,0,4,25,1,383,,ZoneA,2023-08-20 11:00,593,406,0,0,25,1208,0,8,28,1,376,,ZoneA,2023-09-20 11:00,549,378,0,0,8,828,0,6,32,0,374
ZoneA,2023-01-20 12:00,544,552,0,14,114,965,0,7,31,6,395,,ZoneA,2023-02-20 12:00,688,475,0,39,263,1308,0,7,36,12,335,,ZoneA,2023-03-20 13:00,574,306,0,528,228,978,0,5,51,29,253,,ZoneA,2023-04-20 12:00,192,406,0,466,94,1110,0,7,33,25,352,,ZoneA,2023-05-20 12:00,111,230,0,78,12,710,0,0,18,8,425,,ZoneA,2023-06-20 12:00,606,411,0,61,33,1200,0,7,30,4,412,,ZoneA,2023-07-20 12:00,597,421,0,0,13,1459,0,4,25,1,384,,ZoneA,2023-08-20 12:00,597,411,0,0,20,1217,0,8,27,1,378,,ZoneA,2023-09-20 12:00,559,386,0,0,12,826,0,6,32,1,374
ZoneA,2023-01-20 13:00,540,487,0,225,98,829,0,6,39,15,345,,ZoneA,2023-02-20 13:00,657,437,0,281,186,1091,0,6,43,18,306,,ZoneA,2023-03-20 14:00,555,257,0,604,67,1009,0,6,49,27,254,,ZoneA,2023-04-20 13:00,195,414,0,670,56,1057,0,6,38,30,327,,ZoneA,2023-05-20 13:00,126,252,0,103,14,833,0,1,18,9,416,,ZoneA,2023-06-20 13:00,613,422,0,102,34,1287,0,6,30,6,412,,ZoneA,2023-07-20 13:00,600,424,0,0,15,1478,0,4,24,1,384,,ZoneA,2023-08-20 13:00,597,411,0,0,25,1229,0,8,27,1,377,,ZoneA,2023-09-20 13:00,570,391,1,0,9,910,0,7,31,1,375
ZoneA,2023-01-20 14:00,550,424,0,500,66,735,0,6,49,25,291,,ZoneA,2023-02-20 14:00,602,390,0,431,108,891,0,6,47,22,287,,ZoneA,2023-03-20 15:00,527,250,0,617,35,938,0,6,50,27,252,,ZoneA,2023-04-20 14:00,197,426,0,750,50,1208,0,7,38,30,325,,ZoneA,2023-05-20 14:00,140,270,0,141,15,910,0,2,20,11,407,,ZoneA,2023-06-20 14:00,620,463,0,192,35,1315,0,5,32,9,412,,ZoneA,2023-07-20 14:00,602,427,0,0,14,1539,0,4,24,1,385,,ZoneA,2023-08-20 14:00,605,417,0,1,19,1300,0,8,27,1,379,,ZoneA,2023-09-20 14:00,566,399,1,0,10,996,0,10,29,1,379
ZoneA,2023-01-20 15:00,555,408,0,534,52,708,0,6,50,26,282,,ZoneA,2023-02-20 15:00,611,392,0,473,96,867,0,7,48,24,281,,ZoneA,2023-03-20 16:00,547,256,0,658,26,885,0,6,52,29,245,,ZoneA,2023-04-20 15:00,195,431,0,773,53,1380,0,7,36,29,328,,ZoneA,2023-05-20 15:00,152,285,0,185,15,966,0,3,22,12,397,,ZoneA,2023-06-20 15:00,620,476,0,322,38,1302,0,5,35,13,408,,ZoneA,2023-07-20 15:00,595,435,0,4,15,1523,0,4,24,1,385,,ZoneA,2023-08-20 15:00,608,418,0,68,23,1266,0,8,29,1,367,,ZoneA,2023-09-20 15:00,549,411,0,13,14,1011,0,11,29,1,382
ZoneA,2023-01-20 16:00,560,410,0,517,51,713,0,6,50,25,285,,ZoneA,2023-02-20 16:00,616,392,0,493,92,856,0,6,49,24,278,,ZoneA,2023-03-20 17:00,565,261,0,716,27,909,0,9,53,30,240,,ZoneA,2023-04-20 16:00,195,449,0,792,57,1449,0,8,35,29,331,,ZoneA,2023-05-20 16:00,147,284,0,195,15,983,0,2,22,13,395,,ZoneA,2023-06-20 16:00,622,476,0,454,41,1259,0,5,39,17,371,,ZoneA,2023-07-20 16:00,578,425,0,135,15,1516,0,4,27,6,374,,ZoneA,2023-08-20 16:00,614,422,0,356,19,1241,0,8,37,4,327,,ZoneA,2023-09-20 16:00,566,420,0,226,9,1020,0,11,36,10,346
ZoneA,2023-01-20 17:00,550,402,0,499,47,685,0,6,50,25,285,,ZoneA,2023-02-20 17:00,622,391,0,497,86,865,0,7,49,24,278,,ZoneA,2023-03-20 18:00,568,255,0,722,32,903,0,8,53,30,237,,ZoneA,2023-04-20 17:00,196,462,0,795,61,1524,0,8,35,28,334,,ZoneA,2023-05-20 17:00,146,288,0,239,15,980,0,1,24,15,386,,ZoneA,2023-06-20 17:00,619,433,0,486,44,1246,0,4,41,19,320,,ZoneA,2023-07-20 17:00,587,434,0,475,15,1463,0,4,36,16,351,,ZoneA,2023-08-20 17:00,625,435,0,582,21,1370,0,7,40,14,307,,ZoneA,2023-09-20 17:00,581,430,0,467,12,987,0,9,43,19,311
ZoneA,2023-01-20 18:00,555,405,0,504,35,703,0,6,50,24,287,,ZoneA,2023-02-20 18:00,633,399,0,485,82,913,0,8,48,23,283,,ZoneA,2023-03-20 19:00,566,251,0,724,31,882,0,8,54,31,235,,ZoneA,2023-04-20 18:00,182,473,0,768,63,1440,0,8,35,28,338,,ZoneA,2023-05-20 18:00,152,299,0,256,17,1003,0,1,25,16,384,,ZoneA,2023-06-20 18:00,626,455,0,459,46,1313,0,4,39,17,315,,ZoneA,2023-07-20 18:00,599,439,0,653,15,1583,0,4,38,20,349,,ZoneA,2023-08-20 18:00,625,439,0,528,21,1647,0,6,36,19,321,,ZoneA,2023-09-20 18:00,592,438,0,581,13,1069,0,9,44,22,301
ZoneA,2023-01-20 19:00,557,409,0,510,39,699,0,6,50,25,286,,ZoneA,2023-02-20 19:00,641,405,0,460,77,930,0,7,47,21,288,,ZoneA,2023-03-20 20:00,576,277,0,722,34,927,0,7,52,30,243,,ZoneA,2023-04-20 19:00,176,474,0,726,111,1543,0,7,33,28,341,,ZoneA,2023-05-20 19:00,145,298,0,249,16,1029,0,0,24,15,387,,ZoneA,2023-06-20 19:00,623,491,0,520,88,1301,0,4,41,20,313,,ZoneA,2023-07-20 19:00,595,446,0,695,15,1647,0,3,38,21,343,,ZoneA,2023-08-20 19:00,618,448,0,589,20,1769,0,6,36,16,320,,ZoneA,2023-09-20 19:00,584,438,0,603,13,1069,0,8,44,23,299
ZoneA,2023-01-20 20:00,563,406,0,478,39,756,0,6,48,23,292,,ZoneA,2023-02-20 20:00,655,417,0,418,74,968,0,7,45,20,296,,ZoneA,2023-03-20 21:00,561,302,0,626,32,933,0,9,49,27,261,,ZoneA,2023-04-20 20:00,176,490,0,712,134,1620,0,7,33,27,344,,ZoneA,2023-05-20 20:00,147,299,0,214,16,1137,0,0,21,13,396,,ZoneA,2023-06-20 20:00,628,577,0,482,146,1275,0,3,40,20,312,,ZoneA,2023-07-20 20:00,600,454,0,710,17,1821,0,3,37,20,329,,ZoneA,2023-08-20 20:00,614,464,0,617,22,1836,0,5,35,17,322,,ZoneA,2023-09-20 20:00,573,441,0,593,14,955,0,9,46,23,298
